CARACTERISTICA	TIPO_ACAO	ESFERA	ORIGEM	PRIORITARIA	CODIGO_PROGRAMA	NOME_PROGRAMA	CODIGO_ACAO	NOME_ACAO	CODIGO_ORGAO	SIGLA_ORGAO	CODIGO_UO	SIGLA_UO	CODIGO_FUNCAO	NOME_FUNCAO	CODIGO_SUBFUNCAO	NOME_SUBFUNCAO	NOIME_PRODUTO	UNIDADE_MEDIDA	LOCALIZADOR	CODIGO_REGIAO	REGIAO	CUMULATIVIDADE_METAFISICA	CODIGO_FONTERECURSO	NOME_FONTERECURSO	CODIGO_GRUPODESPESA	NOME_GRUPODESPESA	PROGRAMACAOFINANCEIRA_2020	PROGRAMACAOFINANCEIRA_2021	PROGRAMACAOFINANCEIRA_2022	PROGRAMACAOFINANCEIRA_2023
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22103	PMAM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22103	PMAM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	100000	26000	500000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	1000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	166243	166243	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	280	Convênios	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22201	DETRAN	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	10000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22201	DETRAN	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	30000	10000	10000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22702	FUNESBOM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	1201	Recursos Vinculados a Fundos - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22702	FUNESBOM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	1000	1000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados ao Trânsito - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados a Fundos - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	4000	5000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2121	Formação, Capacitação e Treinamento dos Servidores do Sistema de Segurança Pública	22000	SSP	22703	FESP-AM	06	Segurança Pública      	128	Formação de Recursos Humanos                	Servidor capacitado	Un - Unidade	Estado	0001	Estado	SIM	203	Recursos Vinculados ao Trânsito - Multas de Trânsito nos Termos do Art. nº 320 da Lei nº 9.503/1997 - Código de Trânsito Brasileiro	3	Outras Despesas Correntes               	0	0	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22101	SSP	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	3510067
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22101	SSP	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	319000	4599760	3713024	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22102	PC	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22102	PC	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	1000	1000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22103	PMAM	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22103	PMAM	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	200000	1000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22701	FRAI	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	827000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22701	FRAI	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	4	Investimentos                           	0	0	0	100000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22701	FRAI	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	0	758000	863000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22701	FRAI	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	4	Investimentos                           	0	100000	100000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22701	FRAI	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	758000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22701	FRAI	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	4	Investimentos                           	100000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados a Fundos - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados ao Trânsito - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	4000	5000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2122	Ações de Combate ao Crime Organizado, Narcotráfico e Corrupção	22000	SSP	22703	FESP-AM	06	Segurança Pública      	181	Policiamento                                	Ação  realizada	Un - Unidade	Estado	0001	Estado	SIM	203	Recursos Vinculados ao Trânsito - Multas de Trânsito nos Termos do Art. nº 320 da Lei nº 9.503/1997 - Código de Trânsito Brasileiro	3	Outras Despesas Correntes               	0	0	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	1285	Outros Recursos não Vinculados - Outras Fontes	3	Outras Despesas Correntes               	0	0	0	100000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	10000	5000	5000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22102	PC	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	2000000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22102	PC	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	10000	10000	2000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22103	PMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22103	PMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	100000	100000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	1000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	5717	5717	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22201	DETRAN	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	1201	Outros Recursos não Vinculados - Diretamente Arrecadados	3	Outras Despesas Correntes               	0	0	0	10000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2125	Valorização do Quadro de Pessoal do Sistema de Segurança Pública	22000	SSP	22201	DETRAN	06	Segurança Pública      	122	Administração Geral                                	Servidor reconhecido / valorizado	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	10000	10000	10000	0
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2136	Fortalecimento das Ações de Inteligência em Caráter Sigiloso	22000	SSP	22701	FRAI	06	Segurança Pública      	183	Informação e Inteligência                   	Ação de inteligência realizada	Un - Unidade	Estado	0001	Estado	SIM	1145	Transferências da União Referentes as Compensações Financeiras pela Exploração de Recursos Naturais - Royalties	3	Outras Despesas Correntes               	0	0	0	271000
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2136	Fortalecimento das Ações de Inteligência em Caráter Sigiloso	22000	SSP	22701	FRAI	06	Segurança Pública      	183	Informação e Inteligência                   	Ação de inteligência realizada	Un - Unidade	Estado	0001	Estado	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	0	340000	235000	0
Nova	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2136	Fortalecimento das Ações de Inteligência em Caráter Sigiloso	22000	SSP	22701	FRAI	06	Segurança Pública      	183	Informação e Inteligência                   	Ação de inteligência realizada	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	340000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	5000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22101	SSP	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	10000	5000	5000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22102	PC	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	40000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22102	PC	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	20000	20000	2000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22103	PMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22103	PMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	50000	45000	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	145	Recursos do Royalties sobre o Petróleo	3	Outras Despesas Correntes               	1000	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	3	Outras Despesas Correntes               	0	200000	200000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	160	Recursos do FTI (Fundo de Fomento ao Turismo, Infraestrutura, Serviços e Interiorização do Desenvolvimento do Estado do Amazonas)	4	Investimentos                           	0	0	100000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22104	CBMAM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Manaus	0011	Região Metropolitana	SIM	280	Convênios	4	Investimentos                           	0	0	100000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados a Fundos - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	1000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	1203	Recursos Vinculados ao Trânsito - Multas de Trânsito	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	201	Recursos Diretamente Arrecadados	3	Outras Despesas Correntes               	4000	5000	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2151	Apoio Sociopsicológico e Hospitalar aos Servidores do Sistema de Segurança	22000	SSP	22703	FESP-AM	06	Segurança Pública      	122	Administração Geral                                	Servidor/policial assistido	Un - Unidade	Estado	0001	Estado	SIM	203	Recursos Vinculados ao Trânsito - Multas de Trânsito nos Termos do Art. nº 320 da Lei nº 9.503/1997 - Código de Trânsito Brasileiro	3	Outras Despesas Correntes               	0	0	1000	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	743900
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Tabatinga	0008	Região do Alto Solimões	SIM	1160	Outros Recursos não Vinculados - FTI	3	Outras Despesas Correntes               	0	0	0	0
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	1285	Outros Recursos não Vinculados - Outras Fontes	3	Outras Despesas Correntes               	0	0	0	10000
Padronizada	Atividades	Fiscal	PPA	NÃO	3264	AMAZONAS SEGURO	2153	Potencialização do Atendimento a Ocorrências	22000	SSP	22104	CBMAM	06	Segurança Pública      	182	Defesa Civil                                	Ocorrência atendida	Un - Unidade	Estado	0001	Estado	SIM	1285	Outras Transferências de Convênios ou Instrumentos Congêneres de Outras Entidades - Outras Fontes	4	Investimentos                           	0	0	0	1000000
